DATAFLOW,LAST UPDATE,freq,sex,unit,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y80-84:From 80 to 84 years,SE110:Stockholms län,2023,31218,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y80-84:From 80 to 84 years,SE121:Uppsala län,2023,5534,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y80-84:From 80 to 84 years,SE122:Södermanlands län,2023,5322,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y80-84:From 80 to 84 years,SE123:Östergötlands län,2023,7881,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y80-84:From 80 to 84 years,SE124:Örebro län,2023,5455,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y80-84:From 80 to 84 years,SE125:Västmanlands län,2023,4970,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y80-84:From 80 to 84 years,SE211:Jönköpings län,2023,6286,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y80-84:From 80 to 84 years,SE212:Kronobergs län,2023,3283,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y80-84:From 80 to 84 years,SE213:Kalmar län,2023,5083,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y80-84:From 80 to 84 years,SE214:Gotlands län,2023,1277,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y80-84:From 80 to 84 years,SE221:Blekinge län,2023,3228,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y80-84:From 80 to 84 years,SE224:Skåne län,2023,22001,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y80-84:From 80 to 84 years,SE231:Hallands län,2023,5864,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y80-84:From 80 to 84 years,SE232:Västra Götalands län,2023,26877,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y80-84:From 80 to 84 years,SE311:Värmlands län,2023,5466,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y80-84:From 80 to 84 years,SE312:Dalarnas län,2023,5607,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y80-84:From 80 to 84 years,SE313:Gävleborgs län,2023,5441,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y80-84:From 80 to 84 years,SE321:Västernorrlands län,2023,4794,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y80-84:From 80 to 84 years,SE322:Jämtlands län,2023,2363,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y80-84:From 80 to 84 years,SE331:Västerbottens län,2023,4681,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y80-84:From 80 to 84 years,SE332:Norrbottens län,2023,4925,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,FI:Finland,2023,64374,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,FI193:Keski-Suomi (NUTS 2021),2023,3409,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,FI194:Etelä-Pohjanmaa (NUTS 2021),2023,2579,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,FI195:Pohjanmaa (NUTS 2021),2023,2312,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,FI196:Satakunta,2023,3196,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,FI197:Pirkanmaa (NUTS 2021),2023,6146,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,FI1B1:Helsinki-Uusimaa,2023,14602,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,FI1C1:Varsinais-Suomi,2023,5907,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,FI1C2:Kanta-Häme,2023,2210,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,FI1C3:Päijät-Häme (NUTS 2021),2023,2769,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,FI1C4:Kymenlaakso (NUTS 2021),2023,2481,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,FI1C5:Etelä-Karjala,2023,2027,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,FI1D1:Etelä-Savo (NUTS 2021),2023,2415,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,FI1D2:Pohjois-Savo (NUTS 2021),2023,3283,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,FI1D3:Pohjois-Karjala (NUTS 2021),2023,2180,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,FI1D5:Keski-Pohjanmaa,2023,835,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,FI1D7:Lappi,2023,2385,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,FI1D8:Kainuu,2023,1059,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,FI1D9:Pohjois-Pohjanmaa,2023,4237,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,FI200:Åland,2023,342,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,SE:Sweden,2023,102177,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,SE110:Stockholms län,2023,17888,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,SE121:Uppsala län,2023,3354,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,SE122:Södermanlands län,2023,3163,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,SE123:Östergötlands län,2023,4807,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,SE124:Örebro län,2023,3006,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,SE125:Västmanlands län,2023,2955,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,SE211:Jönköpings län,2023,3939,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,SE212:Kronobergs län,2023,2230,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,SE213:Kalmar län,2023,3159,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,SE214:Gotlands län,2023,770,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,SE221:Blekinge län,2023,2006,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,SE224:Skåne län,2023,13500,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,SE231:Hallands län,2023,3816,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,SE232:Västra Götalands län,2023,16800,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,SE311:Värmlands län,2023,3642,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,SE312:Dalarnas län,2023,3452,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,SE313:Gävleborgs län,2023,3379,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,SE321:Västernorrlands län,2023,2944,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,SE322:Jämtlands län,2023,1416,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,SE331:Västerbottens län,2023,2842,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y85-89:From 85 to 89 years,SE332:Norrbottens län,2023,3109,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,FI:Finland,2023,106739,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,FI193:Keski-Suomi (NUTS 2021),2023,5565,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,FI194:Etelä-Pohjanmaa (NUTS 2021),2023,4469,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,FI195:Pohjanmaa (NUTS 2021),2023,3956,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,FI196:Satakunta,2023,5258,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,FI197:Pirkanmaa (NUTS 2021),2023,10183,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,FI1B1:Helsinki-Uusimaa,2023,24201,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,FI1C1:Varsinais-Suomi,2023,10110,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,FI1C2:Kanta-Häme,2023,3732,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,FI1C3:Päijät-Häme (NUTS 2021),2023,4524,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,FI1C4:Kymenlaakso (NUTS 2021),2023,4254,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,FI1C5:Etelä-Karjala,2023,3309,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,FI1D1:Etelä-Savo (NUTS 2021),2023,3933,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,FI1D2:Pohjois-Savo (NUTS 2021),2023,5323,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,FI1D3:Pohjois-Karjala (NUTS 2021),2023,3556,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,FI1D5:Keski-Pohjanmaa,2023,1380,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,FI1D7:Lappi,2023,3794,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,FI1D8:Kainuu,2023,1713,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,FI1D9:Pohjois-Pohjanmaa,2023,6912,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,FI200:Åland,2023,567,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,SE:Sweden,2023,172566,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,SE110:Stockholms län,2023,31032,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,SE121:Uppsala län,2023,5674,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,SE122:Södermanlands län,2023,5329,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,SE123:Östergötlands län,2023,8122,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,SE124:Örebro län,2023,5151,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,SE125:Västmanlands län,2023,5043,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,SE211:Jönköpings län,2023,6803,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,SE212:Kronobergs län,2023,3871,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,SE213:Kalmar län,2023,5276,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,SE214:Gotlands län,2023,1284,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,SE221:Blekinge län,2023,3277,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,SE224:Skåne län,2023,22696,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,SE231:Hallands län,2023,6362,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,SE232:Västra Götalands län,2023,28656,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,SE311:Värmlands län,2023,6082,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,SE312:Dalarnas län,2023,5739,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,SE313:Gävleborgs län,2023,5497,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,SE321:Västernorrlands län,2023,4773,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,SE322:Jämtlands län,2023,2367,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,SE331:Västerbottens län,2023,4632,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE85:85 years or over,SE332:Norrbottens län,2023,4900,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,FI:Finland,2023,42365,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,FI193:Keski-Suomi (NUTS 2021),2023,2156,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,FI194:Etelä-Pohjanmaa (NUTS 2021),2023,1890,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,FI195:Pohjanmaa (NUTS 2021),2023,1644,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,FI196:Satakunta,2023,2062,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,FI197:Pirkanmaa (NUTS 2021),2023,4037,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,FI1B1:Helsinki-Uusimaa,2023,9599,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,FI1C1:Varsinais-Suomi,2023,4203,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,FI1C2:Kanta-Häme,2023,1522,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,FI1C3:Päijät-Häme (NUTS 2021),2023,1755,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,FI1C4:Kymenlaakso (NUTS 2021),2023,1773,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,FI1C5:Etelä-Karjala,2023,1282,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,FI1D1:Etelä-Savo (NUTS 2021),2023,1518,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,FI1D2:Pohjois-Savo (NUTS 2021),2023,2040,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,FI1D3:Pohjois-Karjala (NUTS 2021),2023,1376,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,FI1D5:Keski-Pohjanmaa,2023,545,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,FI1D7:Lappi,2023,1409,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,FI1D8:Kainuu,2023,654,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,FI1D9:Pohjois-Pohjanmaa,2023,2675,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,FI200:Åland,2023,225,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,SE:Sweden,2023,70389,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,SE110:Stockholms län,2023,13144,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,SE121:Uppsala län,2023,2320,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,SE122:Södermanlands län,2023,2166,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,SE123:Östergötlands län,2023,3315,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,SE124:Örebro län,2023,2145,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,SE125:Västmanlands län,2023,2088,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,SE211:Jönköpings län,2023,2864,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,SE212:Kronobergs län,2023,1641,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,SE213:Kalmar län,2023,2117,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,SE214:Gotlands län,2023,514,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,SE221:Blekinge län,2023,1271,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,SE224:Skåne län,2023,9196,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,SE231:Hallands län,2023,2546,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,SE232:Västra Götalands län,2023,11856,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,SE311:Värmlands län,2023,2440,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,SE312:Dalarnas län,2023,2287,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,SE313:Gävleborgs län,2023,2118,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,SE321:Västernorrlands län,2023,1829,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,SE322:Jämtlands län,2023,951,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,SE331:Västerbottens län,2023,1790,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_GE90:90 years or over,SE332:Norrbottens län,2023,1791,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_LT5:Less than 5 years,FI:Finland,2023,116348,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_LT5:Less than 5 years,FI193:Keski-Suomi (NUTS 2021),2023,5264,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_LT5:Less than 5 years,FI194:Etelä-Pohjanmaa (NUTS 2021),2023,3828,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_LT5:Less than 5 years,FI195:Pohjanmaa (NUTS 2021),2023,4181,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_LT5:Less than 5 years,FI196:Satakunta,2023,3863,,
ESTAT:DEMO_R_PJANGRP3(1.0),14/02/25 11:00:00,A:Annual,F:Females,NR:Number,Y_LT5:Less than 5 years,FI197:Pirkanmaa (NUTS 2021),2023,10969,,
